tweet_created,username,user_follower_count,tweet_text,tweet_retweet_count,source
2022-10-09,abbas,414,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,king pierre,15155,or we don t feel worthy of love or feel something is wrong w us because we havent been in certain types of relat https t co aggzani7gx,3,original tweet
2022-10-09,itsonly me baby,2231,rt 2yeji my love language is physical touch and being fucked till i cry,2107,other
2022-10-09,sisiclara,1186,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,j k oni chinchin,1202,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,tatertot,246,rt noheartinhim my love language is talking shit,1179,noheartinhim
2022-10-09,chubbs,179,rt onlyhermosa love your partner in their love language not yours,15881,other
2022-10-09,wonu,27,his love language https t co qxi3kwnj8g,0,original tweet
2022-10-09,nadozz,902,rt pureluvfeels being someone s safe place is a love language,2262,pureluvfeels
2022-10-09,madoo siwo,980,rt pureluvfeels being someone s safe place is a love language,2262,pureluvfeels
2022-10-09,manuella,18515,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,azee,245,rt ahmedwritesshit roasting is love language,14,other
2022-10-09,ijustate,23,quantumhodler thebradfordfile i ve noticed right wingers love resorting to calling people bots when they have no https t co nmdfkzkk4o,0,original tweet
2022-10-09,tiffany davidson,15,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,nsh,419,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,hasanat,1431,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,atengg,530,rt shopwithmelur tak menyesal ye beli card game ni lepas viral dekat tiktok sebab i really get to know my partner better with this love,7022,shopwithmelur
2022-10-09,nay,229,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,tris,409,this is why they standout as dancers and performers because they aren t only dancing they know and understand the c https t co trvdxut5,0,original tweet
2022-10-09,lee truthwatcherst ideal,978,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,2 22,2283,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,courtney jordan,406,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,gia,111,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,livingstone,87,rt keletsomss what s your love language,9,other
2022-10-09,ny thsk,202,rt meltaekook77 vhoper and jinkooker are blessed with these moments i don t need each other s clothes i need each other s love in t,4,other
2022-10-09,keisha janaee,997,love your partner in their love language not yours,0,original tweet
2022-10-09,janko33,62,shashingogame absolutely love this toem is another great photography game that is also underated always wanted a https t co lcpprubd,0,original tweet
2022-10-09,zen domingo,574,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,619,leviwithnos
2022-10-09,prem prem,2075,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,zenakate,1537,rt toppsta win 5 new that s not my books babies amp toddlers love touching the textured touchy feely patches amp looking for the famil,236,other
2022-10-09,firheloo,52,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,karyn,348,this is my love language https t co rax7tye75h,0,original tweet
2022-10-09,yon,664,rt shopwithmelur tak menyesal ye beli card game ni lepas viral dekat tiktok sebab i really get to know my partner better with this love,7022,shopwithmelur
2022-10-09,jimtober semi ia is seeing bts,397,rt tracsea the bts love language is like you are literally the entire world to me my sun my moon and my all of my stars so we must hyp,126,other
2022-10-09,nys,499,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,anaaaa,1368,rt noheartinhim my love language is talking shit,1179,noheartinhim
2022-10-09,ally,37,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,lu pd cpek g,223,or maybee ppl just have different love language cowok jg bnyk yg suka anter jemput si cewek ke sana sini as if https t co swzlrc4hvr,0,original tweet
2022-10-09,val,1085,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,the natidude,6672,jdunnah dodgers fan media base s love language is whining,0,original tweet
2022-10-09,marcos cordova,46,rt mvictoria69 creo que mi love language es joder,12771,other
2022-10-09,crystal shelley,5390,babel by kuangrf is the first non work related novel i ve read in almost a year for various reasons and i can t https t co ziuxjjlrjv,0,original tweet
2022-10-09,bia,367,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,oluwatomi,189,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,bible,35,gue kira selama ini apa gue yg kekanakan ngutarain apa yg diri gue mau kayak menuhin love language tu ky tuntutan https t co lsoxh73iuc,0,original tweet
2022-10-09,jessie alvear q,273,rt alias danni globalswitches greetings from germany but we love mfs in every language switches motherlandfortsalem savemother,11,other
2022-10-09,jimmy kinsella,1225,rt jisibiti erin r hoffman fitzjoh0 cheers erin us working class love being patronised about our use of language i can t get thro,1,other
2022-10-09,barirah mehmood,59,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,rarsa 5k 9k,430,rt soulslanki it s a language of love https t co zwgqvbm5,397,other
2022-10-09,emma2,56,blues does fighting is also a love language,0,original tweet
2022-10-09,shutupplis,486,rt ahmedwritesshit roasting is love language,14,other
2022-10-09,c a m i l a,55,mi love language es estar ahi para ti,0,original tweet
2022-10-09,kitty,3049,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,zelda,7,rt zaidabdullah i got you a red bull is a love language,6167,other
2022-10-09,hello43 tt,139,rt puppapxiion love language 5555555555555555555555 https t co ukwn666ajd,150,other
2022-10-09,ashton,715,tiktok stan said dean s love language is quality time ranked the love languages for him and put acts of service at five,0,original tweet
2022-10-09,irene,1318,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,ayye ether,929,rt ramblingsloa love is the language all animals understand a d williams tt macygruber6 https t co qkrmmllvxw,224,other
2022-10-09,dakota,190,my love language is syncing my google calendar with other people,0,original tweet
2022-10-09,barbi,625,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,estefania ahumada,5,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,lili en el 506 safh v a morat,279,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,big papz,3690,rt samuelotigba give yourself your desired love language first before expecting it from others you can t have expectations from others,159,samuelotigba
2022-10-09,seulgi s,574,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,symone,22,rt noheartinhim my love language is talking shit,1179,noheartinhim
2022-10-09,dee orzodea,110,rt rockehbloo some chile pepper content bc i care about how each of the flavor four have their own special love language and redhot s is,49,other
2022-10-09,clau,482,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,143,53,my hyunho love language https t co itedl4ualq,0,original tweet
2022-10-09,taylor crowder,310,this time of year my love language is fuzzy socks,0,original tweet
2022-10-09,you,869,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,christine nielsen,704,rt sumerianhittite language sumerian love you https t co nmgrjv5s2m,164,other
2022-10-09,misia follow limit,262,karquackbeloved um amazing language i love it,0,original tweet
2022-10-09,mad shahd,112,rt pureluvfeels being someone s safe place is a love language,2262,pureluvfeels
2022-10-09,parteafterparte,195,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,pao,457,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,miss song,322,rt toppsta win 5 new that s not my books babies amp toddlers love touching the textured touchy feely patches amp looking for the famil,236,other
2022-10-09,taiyelolu,14,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,doro akins,1000,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,debbie,128,rt toppsta win 5 new that s not my books babies amp toddlers love touching the textured touchy feely patches amp looking for the famil,236,other
2022-10-09,undercover overlover,289,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3079,t0nit0ne
2022-10-09,g,211,lunaticdusts ni love language kah,0,original tweet
2022-10-09,leenah,102,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
